target,target_end_date,location,type,quantile,value,location_name,forecast_date
1 wk ahead inc case,2021-01-09,GM,quantile,0.01,102460.600632123,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.025,106528.825864149,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.05,110152.470111974,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.1,114478.324907583,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.15,117489.19691404,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.2,119936.517753571,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.25,122075.2265872,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.3,124027.151184639,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.35,125862.722443187,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.4,127628.677155909,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.45,129359.951272496,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.5,131085.833333333,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.55,132833.859115424,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.6,134633.000154286,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.65,136517.168760467,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.7,138530.218154216,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.75,140734.603861831,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.8,143228.933546913,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.85,146189.956656008,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.9,149999.115092708,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.95,155820.42454655,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.975,161044.320402098,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,quantile,0.99,167329.149821864,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.01,89866.6309760308,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.025,95305.9312214985,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.05,100236.226007625,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.1,106224.642986968,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.15,110457.180877245,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.2,113935.745712636,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.25,117003.319973145,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.3,119825.22687055,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.35,122498.069982391,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.4,125086.880350508,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.45,127641.196216322,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.5,130203.513936882,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.55,132814.798092531,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.6,135519.19597076,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.65,138369.454591204,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.7,141434.885068239,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.75,144815.382859654,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.8,148670.073781854,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.85,153286.216779493,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.9,159287.873196333,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.95,168594.810356017,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.975,177082.488260569,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,quantile,0.99,187460.091306411,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.01,80332.2206168467,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.025,86988.7408594313,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.05,93131.2264161422,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.1,100725.088478245,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.15,106176.984941242,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.2,110708.428636149,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.25,114741.507002356,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.3,118481.586620673,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.35,122050.105257035,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.4,125530.132457765,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.45,128986.275614367,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.5,132475.333333333,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.55,136053.478279992,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.6,139782.695943587,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.65,143738.50924362,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.7,148021.654299555,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.75,152778.933701609,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.8,158246.151214234,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.85,164851.915417209,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.9,173533.551760981,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.95,187198.339668026,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.975,199866.882267558,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,quantile,0.99,215613.788979671,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.01,73198.2531296292,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.025,81088.5853022244,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.05,88508.9980598988,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.1,97857.4919355103,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.15,104682.612049962,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.2,110424.74653966,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.25,115586.710618287,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.3,120415.811981858,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.35,125060.389518134,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.4,129623.896155413,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.45,134188.799185634,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.5,138829.666666667,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.55,143622.358997873,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.6,148652.715769475,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.65,154027.459055867,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.7,159891.132784531,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.75,166456.792449479,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.8,174069.695934472,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.85,183362.182600402,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.9,195727.803176894,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.95,215532.057079271,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.975,234252.033173099,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,quantile,0.99,257984.996809905,Germany,2021-01-04
1 wk ahead inc case,2021-01-09,GM,point,,131085.833333333,Germany,2021-01-04
2 wk ahead inc case,2021-01-16,GM,point,,130203.513936882,Germany,2021-01-04
3 wk ahead inc case,2021-01-23,GM,point,,132475.333333333,Germany,2021-01-04
4 wk ahead inc case,2021-01-30,GM,point,,138829.666666667,Germany,2021-01-04
