region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Baden-Wurttemberg,2021-03-02,398,28,,,,,,,,,
Baden-Wurttemberg,2021-03-03,1085,50,,,,,,,,,
Baden-Wurttemberg,2021-03-04,1378,35,,,,,,,,,
Baden-Wurttemberg,2021-03-05,1258,29,,,,,,,,,
Baden-Wurttemberg,2021-03-06,1070,35,,,,,,,,,
Baden-Wurttemberg,2021-03-07,1210,13,,,,,,,,,
Baden-Wurttemberg,2021-03-08,486,8,,,,,,,,,
Baden-Wurttemberg,2021-03-09,396,21,,,,,,,,,
Baden-Wurttemberg,2021-03-10,1337,23,,,,,,,,,
Baden-Wurttemberg,2021-03-11,1519,30,,,,,,,,,
Baden-Wurttemberg,2021-03-12,1553,33,,,,,,,,,
Baden-Wurttemberg,2021-03-13,1520,29,,,,,,,,,
Baden-Wurttemberg,2021-03-14,1576,7,,,,,,,,,
Baden-Wurttemberg,2021-03-15,658,5,,,,,,,,,
Baden-Wurttemberg,2021-03-16,437,17,,,,,,,,,
Baden-Wurttemberg,2021-03-17,1960,19,,,,,,,,,
Baden-Wurttemberg,2021-03-18,2127,22,,,,,,,,,
Baden-Wurttemberg,2021-03-19,2000,32,,,,,,,,,
Baden-Wurttemberg,2021-03-20,1928,8,,,,,,,,,
Baden-Wurttemberg,2021-03-21,2226,8,,,,,,,,,
Baden-Wurttemberg,2021-03-22,904,4,,,,,,,,,
Baden-Wurttemberg,2021-03-23,681,21,,,,,,,,,
Baden-Wurttemberg,2021-03-24,1983,18,,,,,,,,,
Baden-Wurttemberg,2021-03-25,2938,23,,,,,,,,,
Baden-Wurttemberg,2021-03-26,2719,14,,,,,,,,,
Baden-Wurttemberg,2021-03-27,2600,16,,,,,,,,,
Baden-Wurttemberg,2021-03-28,2150,10,,,,,,,,,
Baden-Wurttemberg,2021-03-29,1339,11,,,,,,,,,
Baden-Wurttemberg,2021-03-30,805,5,,,,,,,,,
Baden-Wurttemberg,2021-03-31,2341,36,,,,,,,,,
Baden-Wurttemberg,2021-04-01,3328,20,,,,,,,,,
Baden-Wurttemberg,2021-04-02,2722,24,,,,,,,,,
Baden-Wurttemberg,2021-04-03,2598,9,,,,,,,,,
Baden-Wurttemberg,2021-04-04,1116,6,,,,,,,,,
Baden-Wurttemberg,2021-04-05,1019,4,,,,,,,,,
Baden-Wurttemberg,2021-04-06,727,14,,,,,,,,,
Baden-Wurttemberg,2021-04-07,829,34,,,,,,,,,
Baden-Wurttemberg,2021-04-08,3112,36,,,,,,,,,
Baden-Wurttemberg,2021-04-09,3658,37,,,,,,,,,
Baden-Wurttemberg,2021-04-10,3310,32,,,,,,,,,
