location,location_name,type,quantile,value,target_end_date,forecast_date,target
PL,Poland,point,,44851,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.01,44502,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.025,44514,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.05,44544,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.1,44590,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.15,44626,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.2,44656,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.25,44686,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.3,44716,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.35,44749,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.4,44780,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.45,44821,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.5,44851,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.55,44883,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.6,44913,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.65,44955,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.7,44999,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.75,45036,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.8,45086,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.85,45150,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.9,45230,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.95,45303,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.975,45363,2021-03-06,2021-03-01,1 wk ahead cum death
PL,Poland,quantile,0.99,45408,2021-03-06,2021-03-01,1 wk ahead cum death
